ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
188835,AAA Batteries (4-pack),1,2.99,04/22/19 14:35,"604 Walnut St, Los Angeles, CA 90001"
188836,Wired Headphones,1,11.99,04/29/19 18:50,"990 Hickory St, Los Angeles, CA 90001"
188837,USB-C Charging Cable,1,11.95,04/10/19 19:36,"974 North St, Los Angeles, CA 90001"
188838,AAA Batteries (4-pack),1,2.99,04/14/19 22:49,"433 9th St, San Francisco, CA 94016"
188839,Flatscreen TV,1,300,04/30/19 09:27,"147 8th St, Dallas, TX 75001"
188841,Google Phone,1,600,04/19/19 09:10,"577 10th St, Los Angeles, CA 90001"
188843,Wired Headphones,1,11.99,04/27/19 19:26,"632 Cherry St, San Francisco, CA 94016"
188844,27in 4K Gaming Monitor,1,389.99,04/14/19 23:06,"34 South St, Los Angeles, CA 90001"
188845,AA Batteries (4-pack),1,3.84,04/15/19 10:36,"243 14th St, San Francisco, CA 94016"
188846,34in Ultrawide Monitor,1,379.99,04/29/19 12:35,"251 West St, New York City, NY 10001"
188847,Wired Headphones,1,11.99,04/17/19 08:50,"598 Ridge St, Portland, OR 97035"
188848,USB-C Charging Cable,1,11.95,04/26/19 16:13,"160 Lake St, Dallas, TX 75001"
188849,34in Ultrawide Monitor,1,379.99,04/30/19 16:34,"4 14th St, Dallas, TX 75001"
188850,AAA Batteries (4-pack),2,2.99,04/20/19 15:33,"276 Cedar St, Boston, MA 02215"
188851,27in 4K Gaming Monitor,1,389.99,04/29/19 22:56,"476 Willow St, Boston, MA 02215"
188852,27in FHD Monitor,1,149.99,04/13/19 18:42,"633 Ridge St, Boston, MA 02215"
188853,AAA Batteries (4-pack),1,2.99,04/20/19 17:18,"596 13th St, Portland, OR 97035"
188855,AAA Batteries (4-pack),2,2.99,04/16/19 19:47,"49 9th St, San Francisco, CA 94016"
188856,Wired Headphones,1,11.99,04/26/19 16:06,"903 Jackson St, Seattle, WA 98101"
188858,Bose SoundSport Headphones,1,99.99,04/27/19 13:39,"20 Ridge St, San Francisco, CA 94016"
188859,iPhone,1,700,04/22/19 11:13,"19 Pine St, Portland, OR 97035"
188859,Apple Airpods Headphones,1,150,04/22/19 11:13,"19 Pine St, Portland, OR 97035"
188861,Wired Headphones,1,11.99,04/22/19 09:28,"13 7th St, Boston, MA 02215"
188862,Bose SoundSport Headphones,1,99.99,04/16/19 20:16,"741 13th St, New York City, NY 10001"
188863,AAA Batteries (4-pack),1,2.99,04/20/19 21:03,"455 10th St, Atlanta, GA 30301"
188866,Wired Headphones,1,11.99,04/14/19 00:00,"216 Dogwood St, Atlanta, GA 30301"
188868,AAA Batteries (4-pack),1,2.99,04/17/19 18:14,"75 Willow St, Austin, TX 73301"
188870,27in 4K Gaming Monitor,1,389.99,04/14/19 16:48,"753 Park St, Seattle, WA 98101"
188872,27in FHD Monitor,1,149.99,04/18/19 19:06,"809 9th St, San Francisco, CA 94016"
188873,Bose SoundSport Headphones,1,99.99,04/13/19 15:51,"908 4th St, Dallas, TX 75001"
188874,Lightning Charging Cable,1,14.95,04/30/19 08:50,"173 Hill St, San Francisco, CA 94016"
188875,AA Batteries (4-pack),1,3.84,04/25/19 10:43,"598 Church St, Los Angeles, CA 90001"
188876,LG Dryer,1,600.0,04/14/19 12:48,"16 Madison St, Los Angeles, CA 90001"
188878,27in 4K Gaming Monitor,1,389.99,04/20/19 08:00,"936 River St, Boston, MA 02215"
188879,Lightning Charging Cable,1,14.95,04/12/19 18:02,"67 Madison St, San Francisco, CA 94016"
188880,USB-C Charging Cable,1,11.95,04/11/19 14:57,"245 Willow St, Los Angeles, CA 90001"
188881,Google Phone,1,600,04/19/19 18:18,"872 7th St, Los Angeles, CA 90001"
188881,Bose SoundSport Headphones,1,99.99,04/19/19 18:18,"872 7th St, Los Angeles, CA 90001"
188881,Wired Headphones,1,11.99,04/19/19 18:18,"872 7th St, Los Angeles, CA 90001"
188883,Bose SoundSport Headphones,1,99.99,04/17/19 21:31,"617 7th St, Boston, MA 02215"
188885,AA Batteries (4-pack),2,3.84,04/17/19 18:12,"275 Park St, Dallas, TX 75001"
188886,27in FHD Monitor,1,149.99,04/22/19 21:28,"544 Forest St, Atlanta, GA 30301"
188887,AAA Batteries (4-pack),1,2.99,04/27/19 10:26,"756 Forest St, San Francisco, CA 94016"
188888,USB-C Charging Cable,1,11.95,04/16/19 13:08,"894 Maple St, Boston, MA 02215"
188889,27in FHD Monitor,1,149.99,04/16/19 13:03,"934 Lakeview St, Los Angeles, CA 90001"
188891,27in FHD Monitor,1,149.99,04/28/19 15:21,"504 Center St, Los Angeles, CA 90001"
188893,USB-C Charging Cable,1,11.95,04/14/19 08:24,"330 Hill St, Boston, MA 02215"
188894,Lightning Charging Cable,1,14.95,04/29/19 20:01,"891 River St, San Francisco, CA 94016"
188895,AA Batteries (4-pack),1,3.84,04/13/19 19:48,"650 Highland St, Portland, OR 97035"
188896,AA Batteries (4-pack),1,3.84,04/27/19 18:32,"416 12th St, Seattle, WA 98101"
188897,Bose SoundSport Headphones,1,99.99,04/12/19 17:38,"185 5th St, Boston, MA 02215"
188898,Apple Airpods Headphones,1,150,04/23/19 16:37,"274 Lake St, Los Angeles, CA 90001"
188899,Bose SoundSport Headphones,1,99.99,04/24/19 10:15,"85 Dogwood St, San Francisco, CA 94016"
188902,27in 4K Gaming Monitor,1,389.99,04/15/19 08:48,"791 4th St, Boston, MA 02215"
188903,27in FHD Monitor,1,149.99,04/28/19 10:33,"818 Lincoln St, Los Angeles, CA 90001"
188904,iPhone,1,700,04/20/19 15:01,"281 Church St, Portland, OR 97035"
188904,Wired Headphones,1,11.99,04/20/19 15:01,"281 Church St, Portland, OR 97035"
188905,Bose SoundSport Headphones,1,99.99,04/27/19 10:19,"261 Jackson St, Austin, TX 73301"
188906,LG Dryer,1,600.0,04/27/19 15:47,"230 8th St, Los Angeles, CA 90001"
188907,Lightning Charging Cable,2,14.95,04/16/19 13:29,"21 Jackson St, San Francisco, CA 94016"
188908,Lightning Charging Cable,1,14.95,04/25/19 02:09,"511 11th St, Los Angeles, CA 90001"
188909,Google Phone,1,600,04/18/19 08:31,"815 Forest St, Los Angeles, CA 90001"
188910,Bose SoundSport Headphones,1,99.99,04/10/19 15:17,"779 9th St, San Francisco, CA 94016"
188911,Flatscreen TV,1,300,04/18/19 23:58,"129 8th St, Portland, OR 97035"
188912,Wired Headphones,1,11.99,04/23/19 14:38,"162 4th St, New York City, NY 10001"
188914,iPhone,1,700,04/19/19 18:55,"327 Dogwood St, San Francisco, CA 94016"
188917,Apple Airpods Headphones,1,150,04/11/19 09:45,"484 Meadow St, San Francisco, CA 94016"
188918,USB-C Charging Cable,1,11.95,04/16/19 13:39,"183 13th St, San Francisco, CA 94016"
188919,Wired Headphones,2,11.99,04/25/19 17:27,"124 Madison St, Los Angeles, CA 90001"
188922,Macbook Pro Laptop,1,1700,04/13/19 16:39,"904 Jefferson St, San Francisco, CA 94016"
188923,AAA Batteries (4-pack),2,2.99,04/27/19 19:11,"328 14th St, Seattle, WA 98101"
188925,USB-C Charging Cable,2,11.95,04/28/19 10:43,"180 4th St, Seattle, WA 98101"
188926,Flatscreen TV,1,300,04/23/19 15:06,"565 10th St, San Francisco, CA 94016"
188927,ThinkPad Laptop,1,999.99,04/16/19 19:16,"58 2nd St, San Francisco, CA 94016"
188928,AAA Batteries (4-pack),3,2.99,04/12/19 22:35,"737 Jefferson St, San Francisco, CA 94016"
188929,AAA Batteries (4-pack),1,2.99,04/18/19 15:47,"809 Church St, Dallas, TX 75001"
188930,27in 4K Gaming Monitor,1,389.99,04/14/19 04:44,"472 Jackson St, Austin, TX 73301"
188932,Flatscreen TV,1,300,04/29/19 11:45,"325 Church St, Los Angeles, CA 90001"
188934,USB-C Charging Cable,1,11.95,04/18/19 09:30,"901 Spruce St, Los Angeles, CA 90001"
188935,USB-C Charging Cable,1,11.95,04/19/19 12:24,"4 Lakeview St, Seattle, WA 98101"
188936,iPhone,1,700,04/14/19 13:27,"953 Ridge St, Los Angeles, CA 90001"
188937,Lightning Charging Cable,1,14.95,04/27/19 16:22,"962 Park St, San Francisco, CA 94016"
188938,AAA Batteries (4-pack),2,2.99,04/15/19 19:46,"698 Elm St, Atlanta, GA 30301"
188939,AAA Batteries (4-pack),1,2.99,04/11/19 14:21,"669 4th St, Los Angeles, CA 90001"
188941,AA Batteries (4-pack),4,3.84,04/26/19 15:27,"196 12th St, Los Angeles, CA 90001"
188942,Wired Headphones,1,11.99,04/19/19 19:35,"205 7th St, Portland, OR 97035"
188943,34in Ultrawide Monitor,1,379.99,04/10/19 20:40,"779 Maple St, New York City, NY 10001"
188946,27in FHD Monitor,1,149.99,04/27/19 22:03,"260 7th St, New York City, NY 10001"
188947,Bose SoundSport Headphones,1,99.99,04/17/19 19:23,"437 12th St, New York City, NY 10001"
188948,Apple Airpods Headphones,1,150,04/25/19 18:49,"751 Chestnut St, New York City, NY 10001"
188949,Lightning Charging Cable,1,14.95,04/11/19 08:13,"584 Church St, New York City, NY 10001"
188951,USB-C Charging Cable,1,11.95,04/20/19 18:45,"790 Church St, Seattle, WA 98101"
188952,USB-C Charging Cable,1,11.95,04/19/19 14:01,"383 Sunset St, San Francisco, CA 94016"
188953,AAA Batteries (4-pack),5,2.99,04/30/19 09:32,"20 Maple St, Los Angeles, CA 90001"
188954,AAA Batteries (4-pack),2,2.99,04/13/19 15:49,"737 Highland St, Dallas, TX 75001"
188955,27in 4K Gaming Monitor,1,389.99,04/22/19 13:33,"533 1st St, Seattle, WA 98101"
188958,Wired Headphones,1,11.99,04/12/19 20:38,"189 9th St, Dallas, TX 75001"
188959,AA Batteries (4-pack),1,3.84,04/28/19 09:32,"494 Cherry St, Atlanta, GA 30301"
188962,AA Batteries (4-pack),1,3.84,04/21/19 10:14,"751 Center St, San Francisco, CA 94016"
188963,Apple Airpods Headphones,1,150,04/13/19 12:10,"198 Forest St, New York City, NY 10001"
188964,27in FHD Monitor,1,149.99,04/17/19 19:10,"843 Pine St, Boston, MA 02215"
188966,27in FHD Monitor,1,149.99,04/29/19 11:18,"236 1st St, Austin, TX 73301"
188969,Apple Airpods Headphones,1,150,04/14/19 19:05,"330 Park St, San Francisco, CA 94016"
188970,27in 4K Gaming Monitor,1,389.99,04/10/19 20:01,"204 Pine St, San Francisco, CA 94016"
188972,Apple Airpods Headphones,1,150,04/30/19 19:34,"181 7th St, Atlanta, GA 30301"
188973,Flatscreen TV,1,300,04/12/19 15:35,"659 Chestnut St, Portland, OR 97035"
188975,AAA Batteries (4-pack),1,2.99,04/16/19 16:30,"593 Forest St, Portland, OR 97035"
188977,27in FHD Monitor,1,149.99,04/11/19 20:00,"418 Cherry St, Los Angeles, CA 90001"
188978,27in 4K Gaming Monitor,1,389.99,04/20/19 15:21,"578 Elm St, Austin, TX 73301"
188980,USB-C Charging Cable,1,11.95,04/20/19 19:45,"74 Sunset St, Los Angeles, CA 90001"
188982,Apple Airpods Headphones,1,150,04/13/19 21:20,"224 Lincoln St, San Francisco, CA 94016"
188983,AAA Batteries (4-pack),1,2.99,04/25/19 13:16,"794 South St, San Francisco, CA 94016"
188984,27in FHD Monitor,1,149.99,04/10/19 15:03,"48 Jackson St, San Francisco, CA 94016"
188985,Macbook Pro Laptop,1,1700,04/12/19 00:38,"962 Forest St, Austin, TX 73301"
188986,Lightning Charging Cable,1,14.95,04/19/19 16:49,"684 Cherry St, Boston, MA 02215"
188987,AAA Batteries (4-pack),1,2.99,04/29/19 21:56,"381 Highland St, New York City, NY 10001"
188988,Bose SoundSport Headphones,1,99.99,04/30/19 12:11,"13 Cedar St, Los Angeles, CA 90001"
188989,Apple Airpods Headphones,1,150,04/16/19 12:16,"804 13th St, Atlanta, GA 30301"
188990,Flatscreen TV,1,300,04/27/19 19:08,"233 9th St, Portland, OR 97035"
188991,AA Batteries (4-pack),1,3.84,04/10/19 15:21,"229 South St, Los Angeles, CA 90001"
188993,AA Batteries (4-pack),2,3.84,04/20/19 10:49,"963 Pine St, San Francisco, CA 94016"
188994,ThinkPad Laptop,1,999.99,04/27/19 23:47,"682 Ridge St, Los Angeles, CA 90001"
188994,AA Batteries (4-pack),2,3.84,04/27/19 23:47,"682 Ridge St, Los Angeles, CA 90001"
188996,Apple Airpods Headphones,1,150,04/18/19 14:47,"103 4th St, New York City, NY 10001"
188997,Google Phone,1,600,04/11/19 19:56,"653 Dogwood St, Los Angeles, CA 90001"
188999,AAA Batteries (4-pack),1,2.99,04/29/19 10:46,"664 Lake St, San Francisco, CA 94016"
189000,AA Batteries (4-pack),1,3.84,04/26/19 09:11,"849 Ridge St, San Francisco, CA 94016"
189002,USB-C Charging Cable,1,11.95,04/24/19 19:44,"472 4th St, San Francisco, CA 94016"
189003,LG Washing Machine,1,600.0,04/26/19 17:12,"358 Main St, San Francisco, CA 94016"
189005,USB-C Charging Cable,1,11.95,04/29/19 12:22,"969 14th St, Boston, MA 02215"
189007,Wired Headphones,1,11.99,04/27/19 03:30,"192 Jackson St, New York City, NY 10001"
189008,Macbook Pro Laptop,1,1700,04/26/19 23:39,"754 Hickory St, Dallas, TX 75001"
189009,AAA Batteries (4-pack),1,2.99,04/12/19 12:51,"153 Cherry St, San Francisco, CA 94016"
189010,Macbook Pro Laptop,1,1700,04/25/19 13:10,"256 Washington St, San Francisco, CA 94016"
189011,Bose SoundSport Headphones,1,99.99,04/29/19 10:49,"898 Adams St, Atlanta, GA 30301"
189013,Google Phone,1,600,04/18/19 16:01,"401 8th St, Dallas, TX 75001"
189014,20in Monitor,1,109.99,04/22/19 15:33,"303 Madison St, San Francisco, CA 94016"
189015,Vareebadd Phone,1,400,04/26/19 06:36,"64 Lakeview St, Seattle, WA 98101"
189017,Apple Airpods Headphones,1,150,04/25/19 20:43,"291 13th St, Los Angeles, CA 90001"
189018,USB-C Charging Cable,1,11.95,04/11/19 19:26,"789 Spruce St, Seattle, WA 98101"
189019,iPhone,1,700,04/28/19 13:46,"327 12th St, Boston, MA 02215"
189019,Lightning Charging Cable,1,14.95,04/28/19 13:46,"327 12th St, Boston, MA 02215"
189020,20in Monitor,1,109.99,04/27/19 09:35,"485 8th St, Los Angeles, CA 90001"
189022,AAA Batteries (4-pack),1,2.99,04/16/19 19:22,"419 Lakeview St, New York City, NY 10001"
189023,AA Batteries (4-pack),1,3.84,04/17/19 17:44,"96 Hill St, Los Angeles, CA 90001"
189024,27in FHD Monitor,1,149.99,04/13/19 20:01,"82 1st St, Boston, MA 02215"
189026,AA Batteries (4-pack),1,3.84,04/13/19 19:27,"702 Dogwood St, Boston, MA 02215"
189027,USB-C Charging Cable,2,11.95,04/28/19 20:29,"702 2nd St, Boston, MA 02215"
189028,34in Ultrawide Monitor,1,379.99,04/25/19 17:46,"206 Dogwood St, Boston, MA 02215"
189029,iPhone,1,700,04/16/19 18:45,"163 Johnson St, San Francisco, CA 94016"
189030,Wired Headphones,1,11.99,04/15/19 15:19,"132 2nd St, San Francisco, CA 94016"
189031,Apple Airpods Headphones,1,150,04/24/19 17:23,"260 South St, Boston, MA 02215"
189032,iPhone,1,700,04/18/19 08:51,"962 West St, San Francisco, CA 94016"
189035,AA Batteries (4-pack),1,3.84,04/26/19 17:23,"151 Jefferson St, Portland, OR 97035"
189038,AA Batteries (4-pack),1,3.84,04/24/19 19:40,"204 2nd St, San Francisco, CA 94016"
189039,Wired Headphones,1,11.99,04/25/19 23:05,"293 Walnut St, San Francisco, CA 94016"
189040,Bose SoundSport Headphones,1,99.99,04/22/19 19:08,"317 Madison St, San Francisco, CA 94016"
189041,Bose SoundSport Headphones,1,99.99,04/11/19 21:49,"882 Walnut St, Los Angeles, CA 90001"
189042,Macbook Pro Laptop,1,1700,04/13/19 17:49,"791 Cedar St, Seattle, WA 98101"
189043,Vareebadd Phone,1,400,04/13/19 15:33,"122 Lincoln St, Atlanta, GA 30301"
189043,Wired Headphones,1,11.99,04/13/19 15:33,"122 Lincoln St, Atlanta, GA 30301"
189044,Apple Airpods Headphones,1,150,04/20/19 18:35,"13 Chestnut St, Portland, ME 04101"
189045,AAA Batteries (4-pack),1,2.99,04/21/19 22:54,"599 Lincoln St, Los Angeles, CA 90001"
189046,Bose SoundSport Headphones,1,99.99,04/23/19 00:20,"274 Cherry St, San Francisco, CA 94016"
189047,27in FHD Monitor,1,149.99,04/17/19 18:17,"43 7th St, Los Angeles, CA 90001"
189048,AA Batteries (4-pack),2,3.84,04/22/19 04:20,"437 Main St, New York City, NY 10001"
189049,AA Batteries (4-pack),1,3.84,04/14/19 23:01,"763 6th St, Portland, OR 97035"
189050,Apple Airpods Headphones,1,150,04/27/19 19:23,"220 5th St, Portland, ME 04101"
189051,AA Batteries (4-pack),1,3.84,04/13/19 01:41,"375 4th St, San Francisco, CA 94016"
189053,Flatscreen TV,1,300,04/21/19 17:09,"410 6th St, Dallas, TX 75001"
189054,Lightning Charging Cable,1,14.95,04/13/19 17:15,"415 Lake St, San Francisco, CA 94016"
189055,Lightning Charging Cable,1,14.95,04/27/19 16:37,"629 River St, Atlanta, GA 30301"
189057,Bose SoundSport Headphones,1,99.99,04/18/19 12:11,"298 7th St, Atlanta, GA 30301"
189059,Bose SoundSport Headphones,1,99.99,04/29/19 17:56,"968 5th St, San Francisco, CA 94016"
189060,ThinkPad Laptop,1,999.99,04/11/19 15:07,"70 Wilson St, Atlanta, GA 30301"
189062,AA Batteries (4-pack),1,3.84,04/24/19 12:51,"97 Cherry St, San Francisco, CA 94016"
189063,AA Batteries (4-pack),1,3.84,04/29/19 13:51,"472 West St, Dallas, TX 75001"
189064,ThinkPad Laptop,1,999.99,04/11/19 06:47,"360 5th St, Seattle, WA 98101"
189065,Apple Airpods Headphones,1,150,04/27/19 11:28,"936 Johnson St, Boston, MA 02215"
189067,Apple Airpods Headphones,1,150,04/22/19 10:59,"402 Lake St, Los Angeles, CA 90001"
189068,Macbook Pro Laptop,1,1700,04/24/19 11:42,"402 Walnut St, Los Angeles, CA 90001"
189069,Wired Headphones,1,11.99,04/12/19 17:46,"93 8th St, San Francisco, CA 94016"
189070,Wired Headphones,1,11.99,04/29/19 13:58,"396 9th St, Seattle, WA 98101"
189071,iPhone,1,700,04/11/19 15:05,"483 Pine St, Boston, MA 02215"
189071,Lightning Charging Cable,1,14.95,04/11/19 15:05,"483 Pine St, Boston, MA 02215"
189072,27in FHD Monitor,1,149.99,04/13/19 19:44,"62 5th St, Portland, OR 97035"
189074,AAA Batteries (4-pack),2,2.99,04/12/19 16:01,"968 Pine St, Boston, MA 02215"
189075,27in 4K Gaming Monitor,1,389.99,04/21/19 18:24,"793 Willow St, Boston, MA 02215"
189076,Bose SoundSport Headphones,1,99.99,04/25/19 01:19,"944 7th St, Boston, MA 02215"
189078,Wired Headphones,1,11.99,04/10/19 12:26,"218 Maple St, Los Angeles, CA 90001"
189079,Macbook Pro Laptop,1,1700,04/16/19 20:21,"360 14th St, San Francisco, CA 94016"
189081,AAA Batteries (4-pack),1,2.99,04/26/19 16:44,"930 Lake St, Boston, MA 02215"
189083,Apple Airpods Headphones,1,150,04/15/19 18:33,"209 Hill St, San Francisco, CA 94016"
189085,USB-C Charging Cable,1,11.95,04/23/19 23:27,"568 Walnut St, Los Angeles, CA 90001"
189086,34in Ultrawide Monitor,1,379.99,04/19/19 23:26,"598 Church St, Los Angeles, CA 90001"
189087,Lightning Charging Cable,2,14.95,04/14/19 23:33,"20 Main St, Dallas, TX 75001"
189089,Macbook Pro Laptop,1,1700,04/13/19 22:00,"704 Maple St, San Francisco, CA 94016"
189090,USB-C Charging Cable,1,11.95,04/17/19 13:12,"923 Pine St, San Francisco, CA 94016"
189091,ThinkPad Laptop,1,999.99,04/26/19 16:05,"852 12th St, Atlanta, GA 30301"
189092,USB-C Charging Cable,1,11.95,04/30/19 16:49,"321 5th St, San Francisco, CA 94016"
189094,USB-C Charging Cable,1,11.95,04/18/19 10:40,"973 West St, New York City, NY 10001"
189095,AA Batteries (4-pack),1,3.84,04/30/19 21:17,"167 8th St, Los Angeles, CA 90001"
189096,Bose SoundSport Headphones,1,99.99,04/19/19 10:45,"665 Ridge St, Dallas, TX 75001"
189098,AA Batteries (4-pack),4,3.84,04/29/19 20:26,"177 10th St, New York City, NY 10001"
189101,Apple Airpods Headphones,1,150,04/24/19 19:15,"265 South St, New York City, NY 10001"
189103,Bose SoundSport Headphones,1,99.99,04/15/19 10:32,"358 2nd St, San Francisco, CA 94016"
189104,Wired Headphones,1,11.99,04/30/19 08:43,"14 Center St, Los Angeles, CA 90001"
189105,AA Batteries (4-pack),1,3.84,04/17/19 14:21,"5 Chestnut St, Los Angeles, CA 90001"
189106,Bose SoundSport Headphones,1,99.99,04/12/19 20:14,"153 Cedar St, Seattle, WA 98101"
189107,Wired Headphones,1,11.99,04/12/19 01:18,"848 Lake St, Dallas, TX 75001"
189108,Google Phone,1,600,04/10/19 07:22,"196 Meadow St, Boston, MA 02215"
189108,USB-C Charging Cable,1,11.95,04/10/19 07:22,"196 Meadow St, Boston, MA 02215"
189109,USB-C Charging Cable,1,11.95,04/23/19 17:05,"646 West St, Los Angeles, CA 90001"
189110,Apple Airpods Headphones,1,150,04/11/19 00:27,"627 Church St, San Francisco, CA 94016"
189111,27in 4K Gaming Monitor,1,389.99,04/27/19 13:03,"663 4th St, Portland, OR 97035"
189112,Apple Airpods Headphones,1,150,04/10/19 17:08,"595 Hill St, New York City, NY 10001"
189113,AA Batteries (4-pack),1,3.84,04/11/19 20:51,"533 Walnut St, Los Angeles, CA 90001"
189114,AA Batteries (4-pack),1,3.84,04/14/19 20:23,"234 Washington St, Seattle, WA 98101"
189115,USB-C Charging Cable,1,11.95,04/25/19 11:19,"819 Lake St, New York City, NY 10001"
189116,Wired Headphones,1,11.99,04/20/19 14:31,"607 South St, Los Angeles, CA 90001"
189117,Macbook Pro Laptop,1,1700,04/24/19 09:43,"779 West St, Atlanta, GA 30301"
189118,AAA Batteries (4-pack),1,2.99,04/29/19 16:15,"180 13th St, San Francisco, CA 94016"
189120,USB-C Charging Cable,1,11.95,04/28/19 09:52,"227 Jefferson St, Portland, OR 97035"
189121,AA Batteries (4-pack),1,3.84,04/23/19 12:40,"839 Cedar St, Dallas, TX 75001"
189122,USB-C Charging Cable,1,11.95,04/29/19 13:16,"947 Maple St, New York City, NY 10001"
189123,27in 4K Gaming Monitor,1,389.99,04/17/19 00:58,"184 Highland St, San Francisco, CA 94016"
189125,USB-C Charging Cable,1,11.95,04/27/19 23:38,"963 8th St, Los Angeles, CA 90001"
189126,Wired Headphones,1,11.99,04/12/19 19:54,"492 Cherry St, Dallas, TX 75001"
189127,Wired Headphones,1,11.99,04/24/19 16:49,"159 Washington St, Atlanta, GA 30301"
189129,ThinkPad Laptop,1,999.99,04/26/19 16:49,"616 South St, San Francisco, CA 94016"
189130,AA Batteries (4-pack),1,3.84,04/17/19 10:25,"336 Wilson St, San Francisco, CA 94016"
189132,Wired Headphones,1,11.99,04/12/19 11:23,"13 Madison St, San Francisco, CA 94016"
189133,Google Phone,1,600,04/18/19 11:01,"701 10th St, Portland, ME 04101"
189133,USB-C Charging Cable,1,11.95,04/18/19 11:01,"701 10th St, Portland, ME 04101"
189134,iPhone,1,700,04/15/19 15:42,"186 4th St, New York City, NY 10001"
189135,Lightning Charging Cable,1,14.95,04/15/19 23:32,"358 14th St, San Francisco, CA 94016"
189136,27in 4K Gaming Monitor,1,389.99,04/28/19 09:58,"827 7th St, San Francisco, CA 94016"
189137,AAA Batteries (4-pack),1,2.99,04/24/19 22:44,"471 Madison St, Los Angeles, CA 90001"
189139,Vareebadd Phone,1,400,04/10/19 14:39,"109 Cherry St, Atlanta, GA 30301"
189140,Bose SoundSport Headphones,1,99.99,04/11/19 22:04,"580 Forest St, New York City, NY 10001"
189143,Lightning Charging Cable,1,14.95,04/23/19 06:30,"400 Lakeview St, San Francisco, CA 94016"
189145,USB-C Charging Cable,1,11.95,04/11/19 21:12,"285 13th St, San Francisco, CA 94016"
189146,AA Batteries (4-pack),1,3.84,04/24/19 14:42,"189 Meadow St, New York City, NY 10001"
189147,USB-C Charging Cable,1,11.95,04/25/19 18:28,"612 6th St, San Francisco, CA 94016"
189149,20in Monitor,1,109.99,04/29/19 10:46,"501 8th St, Atlanta, GA 30301"
189151,Wired Headphones,1,11.99,04/21/19 08:53,"590 Walnut St, Atlanta, GA 30301"
189153,AAA Batteries (4-pack),1,2.99,04/22/19 19:25,"712 Dogwood St, Los Angeles, CA 90001"
189154,Wired Headphones,1,11.99,04/30/19 11:16,"228 West St, New York City, NY 10001"
189155,AA Batteries (4-pack),1,3.84,04/17/19 13:18,"106 Elm St, San Francisco, CA 94016"
189156,USB-C Charging Cable,2,11.95,04/29/19 10:11,"35 10th St, Portland, OR 97035"
189157,ThinkPad Laptop,1,999.99,04/29/19 21:32,"385 2nd St, Dallas, TX 75001"
189159,USB-C Charging Cable,1,11.95,04/26/19 16:07,"383 2nd St, Dallas, TX 75001"
189160,Apple Airpods Headphones,1,150,04/12/19 21:27,"159 Hill St, Los Angeles, CA 90001"
189161,AA Batteries (4-pack),1,3.84,04/19/19 22:57,"279 Lake St, Dallas, TX 75001"
189162,Wired Headphones,1,11.99,04/17/19 21:12,"52 Maple St, Dallas, TX 75001"
189163,iPhone,1,700,04/30/19 19:33,"310 4th St, San Francisco, CA 94016"
189164,Google Phone,1,600,04/12/19 12:40,"707 Center St, San Francisco, CA 94016"
189164,Wired Headphones,1,11.99,04/12/19 12:40,"707 Center St, San Francisco, CA 94016"
189165,USB-C Charging Cable,1,11.95,04/30/19 10:26,"75 Hickory St, San Francisco, CA 94016"
189166,AA Batteries (4-pack),1,3.84,04/22/19 19:28,"381 Spruce St, San Francisco, CA 94016"
189167,27in FHD Monitor,1,149.99,04/14/19 16:53,"996 Hickory St, Portland, OR 97035"
189168,Bose SoundSport Headphones,1,99.99,04/22/19 09:34,"922 Church St, San Francisco, CA 94016"
189169,iPhone,1,700,04/14/19 21:01,"343 Main St, Dallas, TX 75001"
189170,Lightning Charging Cable,1,14.95,04/21/19 07:23,"785 Madison St, San Francisco, CA 94016"
189171,Lightning Charging Cable,1,14.95,04/11/19 21:43,"862 14th St, New York City, NY 10001"
189172,AAA Batteries (4-pack),1,2.99,04/16/19 18:03,"656 13th St, Los Angeles, CA 90001"
189174,Lightning Charging Cable,1,14.95,04/24/19 19:39,"869 10th St, Los Angeles, CA 90001"
189175,27in 4K Gaming Monitor,1,389.99,04/22/19 16:56,"386 Lincoln St, Portland, OR 97035"
189176,AA Batteries (4-pack),2,3.84,04/14/19 18:55,"738 Adams St, New York City, NY 10001"
189178,Wired Headphones,1,11.99,04/16/19 08:46,"685 Walnut St, New York City, NY 10001"
189179,Bose SoundSport Headphones,1,99.99,04/22/19 10:01,"378 1st St, Los Angeles, CA 90001"
189180,20in Monitor,1,109.99,04/23/19 21:14,"272 Hickory St, Los Angeles, CA 90001"
189185,Wired Headphones,2,11.99,04/15/19 09:47,"244 Willow St, Los Angeles, CA 90001"
189186,Flatscreen TV,1,300,04/18/19 12:08,"83 River St, Los Angeles, CA 90001"
189186,27in 4K Gaming Monitor,1,389.99,04/18/19 12:08,"83 River St, Los Angeles, CA 90001"
189187,AA Batteries (4-pack),1,3.84,04/20/19 15:45,"530 Park St, Seattle, WA 98101"
189189,USB-C Charging Cable,1,11.95,04/13/19 21:54,"86 9th St, Austin, TX 73301"
189191,ThinkPad Laptop,1,999.99,04/23/19 08:49,"326 Johnson St, New York City, NY 10001"
189192,AAA Batteries (4-pack),1,2.99,04/10/19 20:44,"745 Chestnut St, New York City, NY 10001"
189193,Google Phone,1,600,04/27/19 13:39,"532 Elm St, Portland, ME 04101"
